WindDirection,WindSpeed,AirDensity,WindShear,B1Er1,B1Er2,B1Er3,B1Er4,B1Er5,B1Er6,B2Er1,B2Er2,B2Er3,B2Er4,B2Er5,B2Er6,B3Er1,B3Er2,B3Er3,B3Er4,B3Er5,B3Er6,Alpha,Style
-1.66666666666667,25,1.24222222222222,0,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.555555555555556,1
-1.66666666666667,25,1.42,0,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.555555555555556,1
-1.66666666666667,12.7777777777778,1.42,0,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.0391755263706483,0.121086095476339,0.206556180946425,0.29202626641651,0.377496351886596,0.487893475088597,0.555555555555556,1
-1.66666666666667,12.7777777777778,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,12.7777777777778,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,12.7777777777778,1.42,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,15.2222222222222,1.1,0.222222222222222,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.777777777777778,1
5,15.2222222222222,1.1,0.222222222222222,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1
5,3,1.1,0.222222222222222,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1
5,3,1.1,0.5,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1
5,3,1.27777777777778,0.5,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1
-11.6666666666667,3,1.27777777777778,0.5,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1
1.66666666666667,12.7777777777778,1.31333333333333,0.277777777777778,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.888888888888889,1
1.66666666666667,12.7777777777778,1.31333333333333,0,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.888888888888889,1
1.66666666666667,12.7777777777778,1.13555555555556,0,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.888888888888889,1
1.66666666666667,25,1.13555555555556,0,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.888888888888889,1
1.66666666666667,25,1.13555555555556,0,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.333333333333333,1
-15,25,1.13555555555556,0,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.333333333333333,1
8.33333333333333,17.6666666666667,1.42,0.222222222222222,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.888888888888889,1
-8.33333333333333,17.6666666666667,1.42,0.222222222222222,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.888888888888889,1
-8.33333333333333,5.44444444444444,1.42,0.222222222222222,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.888888888888889,1
-8.33333333333333,5.44444444444444,1.42,0.5,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.0626808421930373,0.193737752762143,0.33048988951428,0.467242026266416,0.603994163018553,0.780629560141755,0.888888888888889,1
-8.33333333333333,5.44444444444444,1.42,0.5,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.333333333333333,1
-8.33333333333333,5.44444444444444,1.24222222222222,0.5,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.023505315822389,0.0726516572858036,0.123933708567855,0.175215759849906,0.226497811131957,0.292736085053158,0.333333333333333,1
15,25,1.31333333333333,0.277777777777778,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1
15,25,1.31333333333333,0,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.0156702105482593,0.0484344381905357,0.0826224723785699,0.116810506566604,0.150998540754638,0.195157390035439,0.222222222222222,1
15,25,1.31333333333333,0,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.0548457369189076,0.169520533666875,0.289178653324995,0.408836772983114,0.528494892641234,0.683050865124036,0.777777777777778,1
